121314,1000,11,R,10.00,131239,11400003,L,12/08/14,,,,,,,,,,,,,
121314,1000,11,R,10.00,131239,11400003,L,12/09/14,,,,,,,,,,,,,
121314,1000,11,R,10.00,131239,11400003,L,12/10/14,,,,,,,,,,,,,
121314,1000,11,R,9.00,131239,11400003,L,12/11/14,,,,,,,,,,,,,
121314,1000,11,R,1,131239,11400003,L,12/12/14,,,,,,,,,,,,,
121314,1000,11,O,8,131239,11400003,L,12/13/14,,,,,,,,,,,,,
121314,1000,11,O,8,131239,11400003,L,12/12/14,,,,,,,,,,,,,
121314,1002,11,R,10.00,131239,11400003,L,12/08/14,,,,,,,,,,,,,
121314,1002,11,R,10.00,131239,11400003,L,12/09/14,,,,,,,,,,,,,
121314,1002,11,R,10.00,131239,11400003,L,12/10/14,,,,,,,,,,,,,
121314,1002,11,R,9.00,131239,11400003,L,12/11/14,,,,,,,,,,,,,
121314,1002,11,R,1,131239,11400003,L,12/12/14,,,,,,,,,,,,,
121314,1002,11,O,8,131239,11400003,L,12/13/14,,,,,,,,,,,,,
121314,1002,11,O,9,131239,11400003,L,12/12/14,,,,,,,,,,,,,
121314,1008,11,R,8.00,131251,11400001,L,12/07/14,,,,,,,,,,,,,
121314,1008,11,R,8.00,131251,11400001,L,12/08/14,,,,,,,,,,,,,
121314,1008,11,R,8.00,131251,11400001,L,12/09/14,,,,,,,,,,,,,
121314,1008,11,R,8.00,131251,11400001,L,12/10/14,,,,,,,,,,,,,
121314,1008,11,R,8.00,131251,11400001,L,12/11/14,,,,,,,,,,,,,


121314,1009,13,R,8.00,133495,13400003,L,12/08/14,,,,,,,,,,,,,
121314,1009,13,R,10.00,133495,13400003,L,12/09/14,,,,,,,,,,,,,
121314,1009,13,R,10,133495,13400003,L,12/10/14,,,,,,,,,,,,,
121314,1009,13,R,10,133495,13400003,L,12/11/14,,,,,,,,,,,,,
121314,1009,13,R,2,133495,13400003,L,12/12/14,,,,,,,,,,,,,
121314,1009,13,O,8,133495,13400003,L,12/13/14,,,,,,,,,,,,,
121314,1009,13,O,4.5,133495,13400003,L,12/10/14,,,,,,,,,,,,,
121314,1009,13,O,3,133495,13400003,L,12/11/14,,,,,,,,,,,,,
121314,1009,13,O,6,133495,13400003,L,12/12/14,,,,,,,,,,,,,
121314,1012,13,R,8.00,143334,13400001,L,12/08/14,,,,,,,,,,,,,
121314,1012,13,R,8.00,143334,13400001,L,12/09/14,,,,,,,,,,,,,
121314,1012,13,R,8.00,143334,13400001,L,12/10/14,,,,,,,,,,,,,
121314,1012,13,R,8.00,143334,13400001,L,12/11/14,,,,,,,,,,,,,
121314,1012,13,R,8.00,143334,13400001,L,12/12/14,,,,,,,,,,,,,
121314,1019,11,R,10.00,131239,11400003,L,12/08/14,,,,,,,,,,,,,
121314,1019,11,R,10.00,131239,11400003,L,12/09/14,,,,,,,,,,,,,
121314,1019,11,R,10.00,131239,11400003,L,12/10/14,,,,,,,,,,,,,
121314,1019,11,R,8.50,131239,11400003,L,12/11/14,,,,,,,,,,,,,
