080815,1000,11,R,10.00,131239,11400003,L,08/03/15,,,,,,,,,,,,,
080815,1000,11,R,10.00,131239,11400003,L,08/04/15,,,,,,,,,,,,,
080815,1000,11,R,10.00,131239,11400003,L,08/05/15,,,,,,,,,,,,,
080815,1000,11,R,6.00,131239,11400003,L,08/06/15,,,,,,,,,,,,,
080815,1000,11,R,4,141183,11400003,L,08/06/15,,,,,,,,,,,,,
080815,1000,11,O,5,131239,11400003,L,08/07/15,,,,,,,,,,,,,
080815,1000,11,O,5.5,141183,11400003,L,08/06/15,,,,,,,,,,,,,
080815,1002,11,R,10.00,131239,11400003,L,08/03/15,,,,,,,,,,,,,
080815,1002,11,R,10.00,131239,11400003,L,08/04/15,,,,,,,,,,,,,
080815,1002,11,R,10.00,131239,11400003,L,08/05/15,,,,,,,,,,,,,
080815,1002,11,R,6.00,131239,11400003,L,08/06/15,,,,,,,,,,,,,
080815,1002,11,R,4,131239,11400003,L,08/07/15,,,,,,,,,,,,,
080815,1002,11,O,1,131239,11400003,L,08/07/15,,,,,,,,,,,,,
080815,1008,11,R,8.00,111114,11400001,L,08/03/15,,,,,,,,,,,,,
080815,1008,11,R,8.00,111114,11400001,L,08/04/15,,,,,,,,,,,,,
080815,1008,11,R,8.00,111114,11400001,L,08/05/15,,,,,,,,,,,,,
080815,1008,11,R,8.00,111114,11400001,L,08/06/15,,,,,,,,,,,,,
080815,1008,11,R,8.00,141195,11400001,L,08/07/15,,,,,,,,,,,,,
080815,1009,13,R,9.00,133495,13400003,L,08/03/15,,,,,,,,,,,,,
080815,1009,13,R,9.00,133495,13400003,L,08/04/15,,,,,,,,,,,,,
080815,1009,13,R,10.00,133495,13400003,L,08/05/15,,,,,,,,,,,,,
080815,1009,13,R,4.00,133495,13400003,L,08/06/15,,,,,,,,,,,,,
080815,1009,13,R,8,133495,13400003,L,08/07/15,,,,,,,,,,,,,
080815,1009,13,O,9,133495,13400003,L,08/08/15,,,,,,,,,,,,,
080815,1009,13,O,1.5,133495,13400003,L,08/07/15,,,,,,,,,,,,,
080815,1009,13,O,2,133495,13400003,L,08/07/15,,,,,,,,,,,,,
080815,1012,13,R,8.00,143581,13400001,L,08/03/15,,,,,,,,,,,,,
080815,1012,13,R,8.00,143581,13400001,L,08/04/15,,,,,,,,,,,,,
080815,1012,13,R,8.00,143581,13400001,L,08/05/15,,,,,,,,,,,,,
080815,1012,13,R,8.00,143581,13400001,L,08/06/15,,,,,,,,,,,,,
080815,1012,13,R,8.00,143581,13400001,L,08/07/15,,,,,,,,,,,,,
080815,1012,13,15,,143581,13401000,L,08/03/15,,,,,,,,,,,,,72.00
080815,1012,13,15,,143581,13401000,L,08/04/15,,,,,,,,,,,,,72.00
080815,1012,13,15,,143581,13401000,L,08/05/15,,,,,,,,,,,,,72.00
080815,1012,13,15,,143581,13401000,L,08/06/15,,,,,,,,,,,,,72.00
080815,1014,13,R,8.00,143177,13400001,L,08/03/15,,,,,,,,,,,,,
