062015,1000,11,R,10.00,131239,11400003,L,06/15/15,,,,,,,,,,,,,
062015,1000,11,R,10.00,131239,11400003,L,06/16/15,,,,,,,,,,,,,
062015,1000,11,R,10.00,131239,11400003,L,06/17/15,,,,,,,,,,,,,
062015,1000,11,R,10,131239,11400003,L,06/18/15,,,,,,,,,,,,,
062015,1000,11,O,10,131239,11400003,L,06/19/15,,,,,,,,,,,,,
062015,1000,11,O,0.5,131239,11400003,L,06/18/15,,,,,,,,,,,,,
062015,1002,11,R,10.00,131239,11400003,L,06/15/15,,,,,,,,,,,,,
062015,1002,11,R,10.00,131239,11400003,L,06/16/15,,,,,,,,,,,,,
062015,1002,11,R,10.00,131239,11400003,L,06/17/15,,,,,,,,,,,,,
062015,1002,11,R,10,131239,11400003,L,06/18/15,,,,,,,,,,,,,
062015,1002,11,O,10,131239,11400003,L,06/19/15,,,,,,,,,,,,,
062015,1002,11,O,0.5,131239,11400003,L,06/18/15,,,,,,,,,,,,,
062015,1008,11,R,8.00,131228,11400001,L,06/15/15,,,,,,,,,,,,,
062015,1008,11,R,8.00,131251,11400001,L,06/16/15,,,,,,,,,,,,,
062015,1008,11,R,8.00,131251,11400001,L,06/17/15,,,,,,,,,,,,,
062015,1008,11,R,8.00,131251,11400001,L,06/18/15,,,,,,,,,,,,,
062015,1008,11,R,8.00,131251,11400001,L,06/19/15,,,,,,,,,,,,,
062015,1009,13,R,10,133495,13400003,L,06/15/15,,,,,,,,,,,,,
062015,1009,13,R,10,133495,13400003,L,06/16/15,,,,,,,,,,,,,
062015,1009,13,R,8.00,133495,13400003,L,06/17/15,,,,,,,,,,,,,
062015,1009,13,R,10,133495,13400003,L,06/18/15,,,,,,,,,,,,,
062015,1009,13,R,2,133495,13400003,L,06/19/15,,,,,,,,,,,,,
062015,1009,13,O,2.5,133495,13400003,L,06/15/15,,,,,,,,,,,,,
062015,1009,13,O,2.5,133495,13400003,L,06/16/15,,,,,,,,,,,,,
062015,1009,13,O,0.5,133495,13400003,L,06/18/15,,,,,,,,,,,,,
062015,1009,13,O,6.5,133495,13400003,L,06/19/15,,,,,,,,,,,,,
062015,1012,13,R,8.00,143581,13400001,L,06/15/15,,,,,,,,,,,,,
062015,1012,13,R,8.00,143581,13400001,L,06/16/15,,,,,,,,,,,,,
062015,1012,13,R,8.00,153101,13400001,L,06/17/15,,,,,,,,,,,,,
