110114,1000,11,R,10.00,131239,11400003,L,10/27/14,,,,,,,,,,,,,
110114,1000,11,R,10.00,131239,11400003,L,10/28/14,,,,,,,,,,,,,
110114,1000,11,R,3.00,131239,11400003,L,10/29/14,,,,,,,,,,,,,
110114,1000,11,R,10.00,131239,11400003,L,10/30/14,,,,,,,,,,,,,
110114,1000,11,R,7,131239,11400003,L,10/31/14,,,,,,,,,,,,,
110114,1000,11,O,1,131239,11400003,L,10/31/14,,,,,,,,,,,,,
110114,1002,11,R,10.00,131239,11400003,L,10/27/14,,,,,,,,,,,,,
110114,1002,11,R,10.00,131239,11400003,L,10/28/14,,,,,,,,,,,,,
110114,1002,11,R,3.00,131239,11400003,L,10/29/14,,,,,,,,,,,,,
110114,1002,11,R,10.00,131239,11400003,L,10/30/14,,,,,,,,,,,,,
110114,1002,11,R,7,131239,11400003,L,10/31/14,,,,,,,,,,,,,
110114,1002,11,O,1,131239,11400003,L,10/31/14,,,,,,,,,,,,,
110114,1008,11,R,8.00,131251,11400001,L,10/27/14,,,,,,,,,,,,,
110114,1008,11,R,8.00,131251,11400001,L,10/28/14,,,,,,,,,,,,,
110114,1008,11,R,8.00,131251,11400001,L,10/29/14,,,,,,,,,,,,,
110114,1008,11,R,8.00,131251,11400001,L,10/30/14,,,,,,,,,,,,,
110114,1008,11,R,8.00,131251,11400001,L,10/31/14,,,,,,,,,,,,,


110114,1009,13,R,10.50,133495,13400003,L,10/29/14,,,,,,,,,,,,,
110114,1009,13,R,11.50,133495,13400003,L,10/30/14,,,,,,,,,,,,,
110114,1009,13,R,8.00,133495,13400003,L,10/31/14,,,,,,,,,,,,,
110114,1012,13,R,8.00,143101,13400001,L,10/27/14,,,,,,,,,,,,,
110114,1012,13,R,8.00,143101,13400001,L,10/28/14,,,,,,,,,,,,,
110114,1012,13,R,8.00,143101,13400001,L,10/29/14,,,,,,,,,,,,,
110114,1012,13,R,8.00,123283,13400001,L,10/30/14,,,,,,,,,,,,,
110114,1012,13,R,8.00,123283,13400001,L,10/31/14,,,,,,,,,,,,,
110114,1012,13,15,,123283,13401000,L,10/30/14,,,,,,,,,,,,,72.00
110114,1019,11,R,10.00,131239,11400003,L,10/27/14,,,,,,,,,,,,,
110114,1019,11,R,10.00,131239,11400003,L,10/28/14,,,,,,,,,,,,,
110114,1019,11,R,3.00,131239,11400003,L,10/29/14,,,,,,,,,,,,,
